K,S,q,r,sigma,t,price
149.0,117.225,0.1882,0.14365,0.26330071698522917,1.0,34.03913232405585
149.0,117.225,0.1882,0.14365,0.38590108597281136,0.25,33.015043239608055
149.0,117.225,0.1882,0.14365,0.38590108597281136,0.5,34.93795819621042
149.0,117.225,0.1882,0.14365,0.38590108597281136,0.75,36.49460794564401
149.0,117.225,0.1882,0.14365,0.38590108597281136,1.0,37.68137605359027
149.0,117.225,0.1882,0.14365,0.7066863283197075,0.25,38.14114652590415
149.0,117.225,0.1882,0.14365,0.7066863283197075,0.5,43.35977747510062
149.0,117.225,0.1882,0.14365,0.7066863283197075,0.75,46.98036661063468
149.0,117.225,0.1882,0.14365,0.7066863283197075,1.0,49.57876316988664
149.0,117.225,0.1882,0.1882,0.001,0.25,30.314611289975655
149.0,117.225,0.1882,0.1882,0.001,0.5,28.921342491339708
149.0,117.225,0.1882,0.1882,0.001,0.75,27.59210875245379
149.0,117.225,0.1882,0.1882,0.001,1.0,26.32396700240351
149.0,117.225,0.1882,0.1882,0.1611177812950031,0.25,30.31881258034171
149.0,117.225,0.1882,0.1882,0.1611177812950031,0.5,29.008586531173215
149.0,117.225,0.1882,0.1882,0.1611177812950031,0.75,27.871173871662545
149.0,117.225,0.1882,0.1882,0.1611177812950031,1.0,26.853215690091343
149.0,117.225,0.1882,0.1882,0.26330071698522917,0.25,30.538465202470906
149.0,117.225,0.1882,0.1882,0.26330071698522917,0.5,29.963585464407412
149.0,117.225,0.1882,0.1882,0.26330071698522917,0.75,29.557166811044414
149.0,117.225,0.1882,0.1882,0.26330071698522917,1.0,29.14655616422563
149.0,117.225,0.1882,0.1882,0.38590108597281136,0.25,31.55927963719355
149.0,117.225,0.1882,0.1882,0.38590108597281136,0.5,32.32751716453275
149.0,117.225,0.1882,0.1882,0.38590108597281136,0.75,32.86771745636684
149.0,117.225,0.1882,0.1882,0.38590108597281136,1.0,33.13509859546015
149.0,117.225,0.1882,0.1882,0.7066863283197075,0.25,36.854461268611196
149.0,117.225,0.1882,0.1882,0.7066863283197075,0.5,40.99530442727686
149.0,117.225,0.1882,0.1882,0.7066863283197075,0.75,43.61356057288657
149.0,117.225,0.1882,0.1882,0.7066863283197075,1.0,45.273474057236314
149.0,144.45,0.01,0.01,0.001,0.25,4.538639206908455
149.0,144.45,0.01,0.01,0.001,0.5,4.5273067803267155
149.0,144.45,0.01,0.01,0.001,0.75,4.516002649427091
149.0,144.45,0.01,0.01,0.001,1.0,4.504726743558726
149.0,144.45,0.01,0.01,0.1611177812950031,0.25,7.31577090451885
149.0,144.45,0.01,0.01,0.1611177812950031,0.5,9.13945039027773
149.0,144.45,0.01,0.01,0.1611177812950031,0.75,10.556795714736658
149.0,144.45,0.01,0.01,0.1611177812950031,1.0,11.7512984900634
149.0,144.45,0.01,0.01,0.26330071698522917,0.25,10.162482589351356
149.0,144.45,0.01,0.01,0.26330071698522917,0.5,13.241196369574444
149.0,144.45,0.01,0.01,0.26330071698522917,0.75,15.598563736251092
149.0,144.45,0.01,0.01,0.26330071698522917,1.0,17.572103017503498
149.0,144.45,0.01,0.01,0.38590108597281136,0.25,13.662513022616002
149.0,144.45,0.01,0.01,0.38590108597281136,0.5,18.208977843212633
149.0,144.45,0.01,0.01,0.38590108597281136,0.75,21.666565858092653
149.0,144.45,0.01,0.01,0.38590108597281136,1.0,24.54909330424026
149.0,144.45,0.01,0.01,0.7066863283197075,0.25,22.87190290558201
149.0,144.45,0.01,0.01,0.7066863283197075,0.5,31.12208168069565
149.0,144.45,0.01,0.01,0.7066863283197075,0.75,37.31046961230049
149.0,144.45,0.01,0.01,0.7066863283197075,1.0,42.407083006405
149.0,144.45,0.01,0.05455,0.001,0.25,2.8924793132932325
149.0,144.45,0.01,0.05455,0.001,0.5,1.261394374347188
149.0,144.45,0.01,0.05455,0.001,0.75,0.0001040528307534652
149.0,144.45,0.01,0.05455,0.001,1.0,4.901067278015055e-44
149.0,144.45,0.01,0.05455,0.1611177812950031,0.25,6.263762390895219
149.0,144.45,0.01,0.05455,0.1611177812950031,0.5,7.2076512495045915
149.0,144.45,0.01,0.05455,0.1611177812950031,0.75,7.7941036050684005
149.0,144.45,0.01,0.05455,0.1611177812950031,1.0,8.191353907083476
149.0,144.45,0.01,0.05455,0.26330071698522917,0.25,9.171132552759456
149.0,144.45,0.01,0.05455,0.26330071698522917,0.5,11.349453456250973
149.0,144.45,0.01,0.05455,0.26330071698522917,0.75,12.827375455279487
149.0,144.45,0.01,0.05455,0.26330071698522917,1.0,13.936403260172195
149.0,144.45,0.01,0.05455,0.38590108597281136,0.25,12.690753456322048
149.0,144.45,0.01,0.05455,0.38590108597281136,0.5,16.305214476342552
149.0,144.45,0.01,0.05455,0.38590108597281136,0.75,18.83240791655488
149.0,144.45,0.01,0.05455,0.38590108597281136,1.0,20.785903002362055
149.0,144.45,0.01,0.05455,0.7066863283197075,0.25,21.88716402846151
149.0,144.45,0.01,0.05455,0.7066863283197075,0.5,29.116905523074088
149.0,144.45,0.01,0.05455,0.7066863283197075,0.75,34.25324035310572
149.0,144.45,0.01,0.05455,0.7066863283197075,1.0,38.275554473036586
149.0,144.45,0.01,0.0991,0.001,0.25,1.2645518054274112
149.0,144.45,0.01,0.0991,0.001,0.5,2.8271642019140517e-84
149.0,144.45,0.01,0.0991,0.001,0.75,0.0
149.0,144.45,0.01,0.0991,0.001,1.0,0.0
149.0,144.45,0.01,0.0991,0.1611177812950031,0.25,5.309442230947435
149.0,144.45,0.01,0.0991,0.1611177812950031,0.5,5.564542431000624
149.0,144.45,0.01,0.0991,0.1611177812950031,0.75,5.568425087217139
149.0,144.45,0.01,0.0991,0.1611177812950031,1.0,5.460374695328619
149.0,144.45,0.01,0.0991,0.26330071698522917,0.25,8.244397707857173
149.0,144.45,0.01,0.0991,0.26330071698522917,0.5,9.650162981086744
149.0,144.45,0.01,0.0991,0.26330071698522917,0.75,10.420032253806873
149.0,144.45,0.01,0.0991,0.26330071698522917,1.0,10.871751489407483
149.0,144.45,0.01,0.0991,0.38590108597281136,0.25,11.766495651813951
149.0,144.45,0.01,0.0991,0.38590108597281136,0.5,14.54588059319233
149.0,144.45,0.01,0.0991,0.38590108597281136,0.75,16.276299788203417
149.0,144.45,0.01,0.0991,0.38590108597281136,1.0,17.46598629424939
149.0,144.45,0.01,0.0991,0.7066863283197075,0.25,20.933253167442647
149.0,144.45,0.01,0.0991,0.7066863283197075,0.5,27.210697143972656
149.0,144.45,0.01,0.0991,0.7066863283197075,0.75,31.394246334793017
149.0,144.45,0.01,0.0991,0.7066863283197075,1.0,34.47020407156872
149.0,144.45,0.01,0.14365,0.001,0.25,1.1076284833969256e-08
149.0,144.45,0.01,0.14365,0.001,0.5,0.0
149.0,144.45,0.01,0.14365,0.001,0.75,0.0
149.0,144.45,0.01,0.14365,0.001,1.0,0.0
149.0,144.45,0.01,0.14365,0.1611177812950031,0.25,4.453370525160497
149.0,144.45,0.01,0.14365,0.1611177812950031,0.5,4.200044323073655
149.0,144.45,0.01,0.14365,0.1611177812950031,0.75,3.8406972672711515
149.0,144.45,0.01,0.14365,0.1611177812950031,1.0,3.468595216703717
149.0,144.45,0.01,0.14365,0.26330071698522917,0.25,7.381756573209887
149.0,144.45,0.01,0.14365,0.26330071698522917,0.5,8.13718626226129
149.0,144.45,0.01,0.14365,0.26330071698522917,0.75,8.356796838423067
149.0,144.45,0.01,0.14365,0.26330071698522917,1.0,8.335038564552962
149.0,144.45,0.01,0.14365,0.38590108597281136,0.25,10.889166085730404
149.0,144.45,0.01,0.14365,0.38590108597281136,0.5,12.926586769601984
149.0,144.45,0.01,0.14365,0.38590108597281136,0.75,13.985006276453325
149.0,144.45,0.01,0.14365,0.38590108597281136,1.0,14.560971751598709
149.0,144.45,0.01,0.14365,0.7066863283197075,0.25,20.0097435469332
149.0,144.45,0.01,0.14365,0.7066863283197075,0.5,25.400657905374025
149.0,144.45,0.01,0.14365,0.7066863283197075,0.75,28.725189939541433
149.0,144.45,0.01,0.14365,0.7066863283197075,1.0,30.97314420329044
149.0,144.45,0.01,0.1882,0.001,0.25,2.6097437802165376e-164
149.0,144.45,0.01,0.1882,0.001,0.5,0.0
149.0,144.45,0.01,0.1882,0.001,0.75,0.0
149.0,144.45,0.01,0.1882,0.001,1.0,0.0
149.0,144.45,0.01,0.1882,0.1611177812950031,0.25,3.6944461911128275
149.0,144.45,0.01,0.1882,0.1611177812950031,0.5,3.0954566398991674
149.0,144.45,0.01,0.1882,0.1611177812950031,0.75,2.5518385935383425
149.0,144.45,0.01,0.1882,0.1611177812950031,1.0,2.092926083719993
149.0,144.45,0.01,0.1882,0.26330071698522917,0.25,6.582309331492211
149.0,144.45,0.01,0.1882,0.26330071698522917,0.5,6.802459461538293
149.0,144.45,0.01,0.1882,0.26330071698522917,0.75,6.613353137579907
149.0,144.45,0.01,0.1882,0.26330071698522917,1.0,6.275249476777533
149.0,144.45,0.01,0.1882,0.38590108597281136,0.25,10.058075826758621
149.0,144.45,0.01,0.1882,0.38590108597281136,0.5,11.442390490837425
149.0,144.45,0.01,0.1882,0.38590108597281136,0.75,11.944062319365434
149.0,144.45,0.01,0.1882,0.38590108597281136,1.0,12.040563722779092
149.0,144.45,0.01,0.1882,0.7066863283197075,0.25,19.116193873407973
149.0,144.45,0.01,0.1882,0.7066863283197075,0.5,23.683951502217752
149.0,144.45,0.01,0.1882,0.7066863283197075,0.75,26.237798416301498
149.0,144.45,0.01,0.1882,0.7066863283197075,1.0,27.76680854322155
149.0,144.45,0.05455,0.01,0.001,0.25,6.1345304594770145
149.0,144.45,0.05455,0.01,0.001,0.5,7.693488304110226
149.0,144.45,0.05455,0.01,0.001,0.75,9.227230176008016
149.0,144.45,0.05455,0.01,0.001,1.0,10.736107860961091
149.0,144.45,0.05455,0.01,0.1611177812950031,0.25,8.369584040566671
149.0,144.45,0.05455,0.01,0.1611177812950031,0.5,11.110516394737777
149.0,144.45,0.05455,0.01,0.1611177812950031,0.75,13.415432427597253
149.0,144.45,0.05455,0.01,0.1611177812950031,1.0,15.478115168877041
149.0,144.45,0.05455,0.01,0.26330071698522917,0.25,11.094337085783097
149.0,144.45,0.05455,0.01,0.26330071698522917,0.5,14.991790405565796
149.0,144.45,0.05455,0.01,0.26330071698522917,0.75,18.132024536163662
149.0,144.45,0.05455,0.01,0.26330071698522917,1.0,20.86172290435419
149.0,144.45,0.05455,0.01,0.38590108597281136,0.25,14.519614600501168
149.0,144.45,0.05455,0.01,0.38590108597281136,0.5,19.814646435841937
149.0,144.45,0.05455,0.01,0.38590108597281136,0.75,23.97598189554573
149.0,144.45,0.05455,0.01,0.38590108597281136,1.0,27.527475452621346
149.0,144.45,0.05455,0.01,0.7066863283197075,0.25,23.623306444699544
149.0,144.45,0.05455,0.01,0.7066863283197075,0.5,32.49698931563878
149.0,144.45,0.05455,0.01,0.7066863283197075,0.75,39.240953049747304
149.0,144.45,0.05455,0.01,0.7066863283197075,1.0,44.840174771165444
149.0,144.45,0.05455,0.05455,0.001,0.25,4.488370565861816
149.0,144.45,0.05455,0.05455,0.001,0.5,4.427575898130696
149.0,144.45,0.05455,0.05455,0.001,0.75,4.367604689953618
149.0,144.45,0.05455,0.05455,0.001,1.0,4.308445787628086
149.0,144.45,0.05455,0.05455,0.1611177812950031,0.25,7.234743564645936
149.0,144.45,0.05455,0.05455,0.1611177812950031,0.5,8.938119777081827
149.0,144.45,0.05455,0.05455,0.1611177812950031,0.75,10.209894469485182
149.0,144.45,0.05455,0.05455,0.1611177812950031,1.0,11.239268297698445
149.0,144.45,0.05455,0.05455,0.26330071698522917,0.25,10.049925903054453
149.0,144.45,0.05455,0.05455,0.26330071698522917,0.5,12.949509444136382
149.0,144.45,0.05455,0.05455,0.26330071698522917,0.75,15.085987635466422
149.0,144.45,0.05455,0.05455,0.26330071698522917,1.0,16.806447435193412
149.0,144.45,0.05455,0.05455,0.38590108597281136,0.25,13.511191022426274
149.0,144.45,0.05455,0.05455,0.38590108597281136,0.5,17.80785693130917
149.0,144.45,0.05455,0.05455,0.38590108597281136,0.75,20.95459236920498
149.0,144.45,0.05455,0.05455,0.38590108597281136,1.0,23.479434748840262
149.0,144.45,0.05455,0.05455,0.7066863283197075,0.25,22.61858039528769
149.0,144.45,0.05455,0.05455,0.7066863283197075,0.5,30.43650130976078
149.0,144.45,0.05455,0.05455,0.7066863283197075,0.75,36.08443012842976
149.0,144.45,0.05455,0.05455,0.7066863283197075,1.0,40.559312150463704
149.0,144.45,0.05455,0.0991,0.001,0.25,2.860443057995952
149.0,144.45,0.05455,0.0991,0.001,0.5,1.2336074405574564
149.0,144.45,0.05455,0.0991,0.001,0.75,0.00010063360606297221
149.0,144.45,0.05455,0.0991,0.001,1.0,4.687516884134958e-44
149.0,144.45,0.05455,0.0991,0.1611177812950031,0.25,6.194386789778904
149.0,144.45,0.05455,0.0991,0.1611177812950031,0.5,7.0488757450925705
149.0,144.45,0.05455,0.0991,0.1611177812950031,0.75,7.537985714822317
149.0,144.45,0.05455,0.0991,0.1611177812950031,1.0,7.834438412143075
149.0,144.45,0.05455,0.0991,0.26330071698522917,0.25,9.069555769660225
149.0,144.45,0.05455,0.0991,0.26330071698522917,0.5,11.099439251215616
149.0,144.45,0.05455,0.0991,0.26330071698522917,0.75,12.40586189766342
149.0,144.45,0.05455,0.0991,0.26330071698522917,1.0,13.329163196598333
149.0,144.45,0.05455,0.0991,0.38590108597281136,0.25,12.550194381007977
149.0,144.45,0.05455,0.0991,0.38590108597281136,0.5,15.946031080336063
149.0,144.45,0.05455,0.0991,0.38590108597281136,0.75,18.21356618333682
149.0,144.45,0.05455,0.0991,0.38590108597281136,1.0,19.880215012070757
149.0,144.45,0.05455,0.0991,0.7066863283197075,0.25,21.644748198095236
149.0,144.45,0.05455,0.0991,0.7066863283197075,0.5,28.475496664444726
149.0,144.45,0.05455,0.0991,0.7066863283197075,0.75,33.12766285274704
149.0,144.45,0.05455,0.0991,0.7066863283197075,1.0,36.607803497578345
149.0,144.45,0.05455,0.14365,0.001,0.25,1.250545999304917
149.0,144.45,0.05455,0.14365,0.001,0.5,2.7648853253874766e-84
149.0,144.45,0.05455,0.14365,0.001,0.75,0.0
149.0,144.45,0.05455,0.14365,0.001,1.0,0.0
149.0,144.45,0.05455,0.14365,0.1611177812950031,0.25,5.250636400940259
149.0,144.45,0.05455,0.14365,0.1611177812950031,0.5,5.441962550160116
149.0,144.45,0.05455,0.14365,0.1611177812950031,0.75,5.385444034154924
149.0,144.45,0.05455,0.14365,0.1611177812950031,1.0,5.222454034220575
149.0,144.45,0.05455,0.14365,0.26330071698522917,0.25,8.153085168981825
149.0,144.45,0.05455,0.14365,0.26330071698522917,0.5,9.437582010956486
149.0,144.45,0.05455,0.14365,0.26330071698522917,0.75,10.077625119854265
149.0,144.45,0.05455,0.14365,0.26330071698522917,1.0,10.398045114646234
149.0,144.45,0.05455,0.14365,0.38590108597281136,0.25,11.636173385748487
149.0,144.45,0.05455,0.14365,0.38590108597281136,0.5,14.225453112955979
149.0,144.45,0.05455,0.14365,0.38590108597281136,0.75,15.741452963732591
149.0,144.45,0.05455,0.14365,0.38590108597281136,1.0,16.70495445341493
149.0,144.45,0.05455,0.14365,0.7066863283197075,0.25,20.701402574910226
149.0,144.45,0.05455,0.14365,0.7066863283197075,0.5,26.611279661788853
149.0,144.45,0.05455,0.14365,0.7066863283197075,0.75,30.362616715204133
149.0,144.45,0.05455,0.14365,0.7066863283197075,1.0,32.968260670458726
149.0,144.45,0.05455,0.1882,0.001,0.25,1.095360714114855e-08
149.0,144.45,0.05455,0.1882,0.001,0.5,0.0
149.0,144.45,0.05455,0.1882,0.001,0.75,0.0
149.0,144.45,0.05455,0.1882,0.001,1.0,0.0
149.0,144.45,0.05455,0.1882,0.1611177812950031,0.25,4.404046295105766
149.0,144.45,0.05455,0.1882,0.1611177812950031,0.5,4.107522621778146
149.0,144.45,0.05455,0.1882,0.1611177812950031,0.75,3.714490158537349
149.0,144.45,0.05455,0.1882,0.1611177812950031,1.0,3.3174608141909454
149.0,144.45,0.05455,0.1882,0.26330071698522917,0.25,7.299998395360559
149.0,144.45,0.05455,0.1882,0.26330071698522917,0.5,7.957934268989014
149.0,144.45,0.05455,0.1882,0.26330071698522917,0.75,8.082188585322577
149.0,144.45,0.05455,0.1882,0.26330071698522917,1.0,7.971862409748785
149.0,144.45,0.05455,0.1882,0.38590108597281136,0.25,10.768560865463584
149.0,144.45,0.05455,0.1882,0.38590108597281136,0.5,12.641830298510186
149.0,144.45,0.05455,0.1882,0.38590108597281136,0.75,13.525452428558067
149.0,144.45,0.05455,0.1882,0.38590108597281136,1.0,13.92651785075566
149.0,144.45,0.05455,0.1882,0.7066863283197075,0.25,19.78812147698214
149.0,144.45,0.05455,0.1882,0.7066863283197075,0.5,24.841113314256337
149.0,144.45,0.05455,0.1882,0.7066863283197075,0.75,27.781266761583005
149.0,144.45,0.05455,0.1882,0.7066863283197075,1.0,29.623575472824747
149.0,144.45,0.0991,0.01,0.001,0.25,7.712746087069106
149.0,144.45,0.0991,0.01,0.001,0.5,10.789922825562938
149.0,144.45,0.0991,0.01,0.001,0.75,13.783644562333443
149.0,144.45,0.0991,0.01,0.001,1.0,16.695973853890987
149.0,144.45,0.0991,0.01,0.1611177812950031,0.25,9.489100504588833
149.0,144.45,0.0991,0.01,0.1611177812950031,0.5,13.259592910530834
149.0,144.45,0.0991,0.01,0.1611177812950031,0.75,16.581709721938168
149.0,144.45,0.0991,0.01,0.1611177812950031,1.0,19.64916814316409
149.0,144.45,0.0991,0.01,0.26330071698522917,0.25,12.067412618498201
149.0,144.45,0.0991,0.01,0.26330071698522917,0.5,16.848722938629813
149.0,144.45,0.0991,0.01,0.26330071698522917,0.75,20.844395718628626
149.0,144.45,0.0991,0.01,0.26330071698522917,1.0,24.40459111083577
149.0,144.45,0.0991,0.01,0.38590108597281136,0.25,15.403286966024817
149.0,144.45,0.0991,0.01,0.38590108597281136,0.5,21.485553972505052
149.0,144.45,0.0991,0.01,0.38590108597281136,0.75,26.391033532787407
149.0,144.45,0.0991,0.01,0.38590108597281136,1.0,30.65026241899442
149.0,144.45,0.0991,0.01,0.7066863283197075,0.25,24.38619909037661
149.0,144.45,0.0991,0.01,0.7066863283197075,0.5,33.89610347377589
149.0,144.45,0.0991,0.01,0.7066863283197075,0.75,41.20523393028734
149.0,144.45,0.0991,0.01,0.7066863283197075,1.0,47.31260363295864
149.0,144.45,0.0991,0.05455,0.001,0.25,6.066586193453901
149.0,144.45,0.0991,0.05455,0.001,0.5,7.524010419583412
149.0,144.45,0.0991,0.05455,0.001,0.75,8.924019076279064
149.0,144.45,0.0991,0.05455,0.001,1.0,10.268311780557966
149.0,144.45,0.0991,0.05455,0.1611177812950031,0.25,8.276884974466746
149.0,144.45,0.0991,0.05455,0.1611177812950031,0.5,10.865765673069083
149.0,144.45,0.0991,0.05455,0.1611177812950031,0.75,12.974595042800267
149.0,144.45,0.0991,0.05455,0.1611177812950031,1.0,14.803699291000358
149.0,144.45,0.0991,0.05455,0.26330071698522917,0.25,10.97145945149863
149.0,144.45,0.0991,0.05455,0.26330071698522917,0.5,14.661540092213492
149.0,144.45,0.0991,0.05455,0.26330071698522917,0.75,17.53619772843781
149.0,144.45,0.0991,0.05455,0.26330071698522917,1.0,19.952731272424057
149.0,144.45,0.0991,0.05455,0.38590108597281136,0.25,14.358799593796704
149.0,144.45,0.0991,0.05455,0.38590108597281136,0.5,19.378154661519076
149.0,144.45,0.0991,0.05455,0.38590108597281136,0.75,23.188119915410866
149.0,144.45,0.0991,0.05455,0.38590108597281136,1.0,26.328042167589434
149.0,144.45,0.0991,0.05455,0.7066863283197075,0.25,23.361661608468502
149.0,144.45,0.0991,0.05455,0.7066863283197075,0.5,31.78112145635282
149.0,144.45,0.0991,0.05455,0.7066863283197075,0.75,37.95147697711576
149.0,144.45,0.0991,0.05455,0.7066863283197075,1.0,42.886388699509446
149.0,144.45,0.0991,0.0991,0.001,0.25,4.43865868558806
149.0,144.45,0.0991,0.0991,0.001,0.5,4.330041962010171
149.0,144.45,0.0991,0.0991,0.001,0.75,4.224083156843332
149.0,144.45,0.0991,0.0991,0.001,1.0,4.120717229179965
149.0,144.45,0.0991,0.0991,0.1611177812950031,0.25,7.154613659902221
149.0,144.45,0.0991,0.0991,0.1611177812950031,0.5,8.741224224428835
149.0,144.45,0.0991,0.0991,0.1611177812950031,0.75,9.874392561419802
149.0,144.45,0.0991,0.0991,0.1611177812950031,1.0,10.749548398797229
149.0,144.45,0.0991,0.0991,0.26330071698522917,0.25,9.938615861710566
149.0,144.45,0.0991,0.0991,0.26330071698522917,0.5,12.66424801531485
149.0,144.45,0.0991,0.0991,0.26330071698522917,0.75,14.59025502511703
149.0,144.45,0.0991,0.0991,0.26330071698522917,1.0,16.074153168267074
149.0,144.45,0.0991,0.0991,0.38590108597281136,0.25,13.361545020473729
149.0,144.45,0.0991,0.0991,0.38590108597281136,0.5,17.415572209297956
149.0,144.45,0.0991,0.0991,0.38590108597281136,0.75,20.266014662196124
149.0,144.45,0.0991,0.0991,0.38590108597281136,1.0,22.456383594005356
149.0,144.45,0.0991,0.0991,0.7066863283197075,0.25,22.36806361106202
149.0,144.45,0.0991,0.0991,0.7066863283197075,0.5,29.76602341332724
149.0,144.45,0.0991,0.0991,0.7066863283197075,0.75,34.8986788754934
149.0,144.45,0.0991,0.0991,0.7066863283197075,1.0,38.79205277736951
149.0,144.45,0.0991,0.14365,0.001,0.25,2.8287616268969833
149.0,144.45,0.0991,0.14365,0.001,0.5,1.2064326180194507
149.0,144.45,0.0991,0.14365,0.001,0.75,9.732673869519133e-05
149.0,144.45,0.0991,0.14365,0.001,1.0,4.483271355530004e-44
149.0,144.45,0.0991,0.14365,0.1611177812950031,0.25,6.125779572539545
149.0,144.45,0.0991,0.14365,0.1611177812950031,0.5,6.893597865625006
149.0,144.45,0.0991,0.14365,0.1611177812950031,0.75,7.290283978251871
149.0,144.45,0.0991,0.14365,0.1611177812950031,1.0,7.493074518558634
149.0,144.45,0.0991,0.14365,0.26330071698522917,0.25,8.969104021316017
149.0,144.45,0.0991,0.14365,0.26330071698522917,0.5,10.854932545106115
149.0,144.45,0.0991,0.14365,0.26330071698522917,0.75,11.99819947271854
149.0,144.45,0.0991,0.14365,0.26330071698522917,1.0,12.748381932179843
149.0,144.45,0.0991,0.14365,0.38590108597281136,0.25,12.41119209692156
149.0,144.45,0.0991,0.14365,0.38590108597281136,0.5,15.59476004341898
149.0,144.45,0.0991,0.14365,0.38590108597281136,0.75,17.61505987894279
149.0,144.45,0.0991,0.14365,0.38590108597281136,1.0,19.01398986039968
149.0,144.45,0.0991,0.14365,0.7066863283197075,0.25,21.405017294599148
149.0,144.45,0.0991,0.14365,0.7066863283197075,0.5,27.84821723737884
149.0,144.45,0.0991,0.14365,0.7066863283197075,0.75,32.03907235555224
149.0,144.45,0.0991,0.14365,0.7066863283197075,1.0,35.012720138682035
149.0,144.45,0.0991,0.1882,0.001,0.25,1.2366953173966029
149.0,144.45,0.0991,0.1882,0.001,0.5,2.7039783742902013e-84
149.0,144.45,0.0991,0.1882,0.001,0.75,0.0
149.0,144.45,0.0991,0.1882,0.001,1.0,0.0
149.0,144.45,0.0991,0.1882,0.1611177812950031,0.25,5.192481887115151
149.0,144.45,0.0991,0.1882,0.1611177812950031,0.5,5.322082950137516
149.0,144.45,0.0991,0.1882,0.1611177812950031,0.75,5.208475824087871
149.0,144.45,0.0991,0.1882,0.1611177812950031,1.0,4.994900105093492
149.0,144.45,0.0991,0.1882,0.26330071698522917,0.25,8.06278398109308
149.0,144.45,0.0991,0.1882,0.26330071698522917,0.5,9.22968393260226
149.0,144.45,0.0991,0.1882,0.26330071698522917,0.75,9.746469644488299
149.0,144.45,0.0991,0.1882,0.26330071698522917,1.0,9.944979179441395
149.0,144.45,0.0991,0.1882,0.38590108597281136,0.25,11.507294531004021
149.0,144.45,0.0991,0.1882,0.38590108597281136,0.5,13.912084247661006
149.0,144.45,0.0991,0.1882,0.38590108597281136,0.75,15.224181456094763
149.0,144.45,0.0991,0.1882,0.38590108597281136,1.0,15.977082461271898
149.0,144.45,0.0991,0.1882,0.7066863283197075,0.25,20.472119891762343
149.0,144.45,0.0991,0.1882,0.7066863283197075,0.5,26.025066593885448
149.0,144.45,0.0991,0.1882,0.7066863283197075,0.75,29.364886927471815
149.0,144.45,0.0991,0.1882,0.7066863283197075,1.0,31.531760281390504
149.0,144.45,0.14365,0.01,0.001,0.25,9.27348185973975
149.0,144.45,0.14365,0.01,0.001,0.5,13.818146783545888
149.0,144.45,0.14365,0.01,0.001,0.75,18.19033304060787
149.0,144.45,0.14365,0.01,0.001,1.0,22.39615523976154
149.0,144.45,0.14365,0.01,0.1611177812950031,0.25,10.667131095948427
149.0,144.45,0.14365,0.01,0.1611177812950031,0.5,15.557522751876173
149.0,144.45,0.14365,0.01,0.1611177812950031,0.75,19.987988528681676
149.0,144.45,0.14365,0.01,0.1611177812950031,1.0,24.141103751635512
149.0,144.45,0.14365,0.01,0.26330071698522917,0.25,13.07942034601839
149.0,144.45,0.14365,0.01,0.26330071698522917,0.5,18.80224875719166
149.0,144.45,0.14365,0.01,0.26330071698522917,0.75,23.712403314520266
149.0,144.45,0.14365,0.01,0.26330071698522917,1.0,28.15741199486666
149.0,144.45,0.14365,0.01,0.38590108597281136,0.25,16.312527507859492
149.0,144.45,0.14365,0.01,0.38590108597281136,0.5,23.21725185339493
149.0,144.45,0.14365,0.01,0.38590108597281136,0.75,28.90096857166204
149.0,144.45,0.14365,0.01,0.38590108597281136,1.0,33.897404887331405
149.0,144.45,0.14365,0.01,0.7066863283197075,0.25,25.160259900730622
149.0,144.45,0.14365,0.01,0.7066863283197075,0.5,35.31797863066779
149.0,144.45,0.14365,0.01,0.7066863283197075,0.75,43.19990150554137
149.0,144.45,0.14365,0.01,0.7066863283197075,1.0,49.81821922034719
149.0,144.45,0.14365,0.05455,0.001,0.25,7.62732196612453
149.0,144.45,0.14365,0.05455,0.001,0.5,10.552234377566332
149.0,144.45,0.14365,0.05455,0.001,0.75,13.330707554553474
149.0,144.45,0.14365,0.05455,0.001,1.0,15.968493166428514
149.0,144.45,0.14365,0.05455,0.1611177812950031,0.25,9.38400200140872
149.0,144.45,0.14365,0.05455,0.1611177812950031,0.5,12.96750073240106
149.0,144.45,0.14365,0.05455,0.1611177812950031,0.75,16.036826984185733
149.0,144.45,0.14365,0.05455,0.1611177812950031,1.0,18.79301021707082
149.0,144.45,0.14365,0.05455,0.26330071698522917,0.25,11.9337574840787
149.0,144.45,0.14365,0.05455,0.26330071698522917,0.5,16.47756673383103
149.0,144.45,0.14365,0.05455,0.26330071698522917,0.75,20.159439125103482
149.0,144.45,0.14365,0.05455,0.26330071698522917,1.0,23.341228837157207
149.0,144.45,0.14365,0.05455,0.38590108597281136,0.25,15.232684662529339
149.0,144.45,0.14365,0.05455,0.38590108597281136,0.5,21.01225420376407
149.0,144.45,0.14365,0.05455,0.38590108597281136,0.75,25.523811826184
149.0,144.45,0.14365,0.05455,0.38590108597281136,1.0,29.3147623654723
149.0,144.45,0.14365,0.05455,0.7066863283197075,0.25,24.11610467822328
149.0,144.45,0.14365,0.05455,0.7066863283197075,0.5,33.14941488683562
149.0,144.45,0.14365,0.05455,0.7066863283197075,0.75,39.8512106691058
149.0,144.45,0.14365,0.05455,0.7066863283197075,1.0,45.25108834084389
149.0,144.45,0.14365,0.0991,0.001,0.25,5.999394458258682
149.0,144.45,0.14365,0.0991,0.001,0.5,7.358265919993096
149.0,144.45,0.14365,0.0991,0.001,0.75,8.63077163511776
149.0,144.45,0.14365,0.0991,0.001,1.0,9.820898615050497
