K,S,q,r,sigma,t,price
149.0,106.30694133845228,0.01,0.1882,0.001,0.25,36.11040854991929
149.0,106.30694133845228,0.01,0.1882,0.001,0.5,29.841835782290495
149.0,106.30694133845228,0.01,0.1882,0.001,0.75,23.872876462142187
149.0,106.30694133845228,0.01,0.1882,0.001,1.0,18.189731529983856
149.0,106.30694133845228,0.01,0.1882,0.1611177812950031,0.25,36.11073964778919
149.0,106.30694133845228,0.01,0.1882,0.1611177812950031,0.5,29.91205228834361
149.0,106.30694133845228,0.01,0.1882,0.1611177812950031,0.75,24.392953629699527
149.0,106.30694133845228,0.01,0.1882,0.1611177812950031,1.0,19.747605611355073
149.0,106.30694133845228,0.01,0.1882,0.26330071698522917,0.25,36.18359953173771
149.0,106.30694133845228,0.01,0.1882,0.26330071698522917,0.5,30.781392847102186
149.0,106.30694133845228,0.01,0.1882,0.26330071698522917,0.75,26.565042565317682
149.0,106.30694133845228,0.01,0.1882,0.26330071698522917,1.0,23.183718028535438
149.0,106.30694133845228,0.01,0.1882,0.38590108597281136,0.25,36.77312165519515
149.0,106.30694133845228,0.01,0.1882,0.38590108597281136,0.5,33.04171398766015
149.0,106.30694133845228,0.01,0.1882,0.38590108597281136,0.75,30.30080613503412
149.0,106.30694133845228,0.01,0.1882,0.38590108597281136,1.0,28.0396528814243
149.0,106.30694133845228,0.01,0.1882,0.7066863283197075,0.25,41.014496916167964
149.0,106.30694133845228,0.01,0.1882,0.7066863283197075,0.5,41.542414349134084
149.0,106.30694133845228,0.01,0.1882,0.7066863283197075,0.75,41.67030037445523
149.0,106.30694133845228,0.01,0.1882,0.7066863283197075,1.0,41.438426391072994
149.0,106.30694133845228,0.05455,0.01,0.001,0.25,43.76094403935194
149.0,106.30694133845228,0.05455,0.01,0.001,0.5,44.810254724078035
149.0,106.30694133845228,0.05455,0.01,0.001,0.75,45.841252571469845
149.0,106.30694133845228,0.05455,0.01,0.001,1.0,46.85419586482832
149.0,106.30694133845228,0.05455,0.01,0.1611177812950031,0.25,43.76095992025378
149.0,106.30694133845228,0.05455,0.01,0.1611177812950031,0.5,44.813291682710556
149.0,106.30694133845228,0.05455,0.01,0.1611177812950031,0.75,45.861967589380505
149.0,106.30694133845228,0.05455,0.01,0.1611177812950031,1.0,46.91214225464384
149.0,106.30694133845228,0.05455,0.01,0.26330071698522917,0.25,43.78146387997798
149.0,106.30694133845228,0.05455,0.01,0.26330071698522917,0.5,45.0432989959235
149.0,106.30694133845228,0.05455,0.01,0.26330071698522917,0.75,46.44884316373201
149.0,106.30694133845228,0.05455,0.01,0.26330071698522917,1.0,47.897137199972605
149.0,106.30694133845228,0.05455,0.01,0.38590108597281136,0.25,44.09721136474471
149.0,106.30694133845228,0.05455,0.01,0.38590108597281136,0.5,46.278482989737206
149.0,106.30694133845228,0.05455,0.01,0.38590108597281136,0.75,48.57691102940298
149.0,106.30694133845228,0.05455,0.01,0.38590108597281136,1.0,50.79820454023936
149.0,106.30694133845228,0.05455,0.01,0.7066863283197075,0.25,47.491104627521494
149.0,106.30694133845228,0.05455,0.01,0.7066863283197075,0.5,53.20301351338802
149.0,106.30694133845228,0.05455,0.01,0.7066863283197075,0.75,58.08158183766872
149.0,106.30694133845228,0.05455,0.01,0.7066863283197075,1.0,62.31904826718223
149.0,106.30694133845228,0.05455,0.05455,0.001,0.25,42.11478414573674
149.0,106.30694133845228,0.05455,0.05455,0.001,0.5,41.5443423180985
149.0,106.30694133845228,0.05455,0.05455,0.001,0.75,40.98162708541545
149.0,106.30694133845228,0.05455,0.05455,0.001,1.0,40.426533791495295
149.0,106.30694133845228,0.05455,0.05455,0.1611177812950031,0.25,42.11481427370214
149.0,106.30694133845228,0.05455,0.05455,0.1611177812950031,0.5,41.55039765040626
149.0,106.30694133845228,0.05455,0.05455,0.1611177812950031,0.75,41.0247581420021
149.0,106.30694133845228,0.05455,0.05455,0.1611177812950031,1.0,40.55197453083869
149.0,106.30694133845228,0.05455,0.05455,0.26330071698522917,0.25,42.14151201568018
149.0,106.30694133845228,0.05455,0.05455,0.26330071698522917,0.5,41.8580158366563
149.0,106.30694133845228,0.05455,0.05455,0.26330071698522917,0.75,41.821395271824635
149.0,106.30694133845228,0.05455,0.05455,0.26330071698522917,1.0,41.901111535342274
149.0,106.30694133845228,0.05455,0.05455,0.38590108597281136,0.25,42.50110207786422
149.0,106.30694133845228,0.05455,0.05455,0.38590108597281136,0.5,43.26940475200461
149.0,106.30694133845228,0.05455,0.05455,0.38590108597281136,0.75,44.25134354623675
149.0,106.30694133845228,0.05455,0.05455,0.38590108597281136,1.0,45.2075514126137
149.0,106.30694133845228,0.05455,0.05455,0.7066863283197075,0.25,46.051544851219
149.0,106.30694133845228,0.05455,0.05455,0.7066863283197075,0.5,50.49760182874752
149.0,106.30694133845228,0.05455,0.05455,0.7066863283197075,0.75,54.13595193460224
149.0,106.30694133845228,0.05455,0.05455,0.7066863283197075,1.0,57.13932545646978
149.0,106.30694133845228,0.05455,0.0991,0.001,0.25,40.486856637870886
149.0,106.30694133845228,0.05455,0.0991,0.001,0.5,38.35037386052526
149.0,106.30694133845228,0.05455,0.0991,0.001,0.75,36.28169116597973
149.0,106.30694133845228,0.05455,0.0991,0.001,1.0,34.278939240117275
149.0,106.30694133845228,0.05455,0.0991,0.1611177812950031,0.25,40.48691279559199
149.0,106.30694133845228,0.05455,0.0991,0.1611177812950031,0.5,38.36204870591975
149.0,106.30694133845228,0.05455,0.0991,0.1611177812950031,0.75,36.36722763746491
149.0,106.30694133845228,0.05455,0.0991,0.1611177812950031,1.0,34.53384948229571
149.0,106.30694133845228,0.05455,0.0991,0.26330071698522917,0.25,40.521457618835925
149.0,106.30694133845228,0.05455,0.0991,0.26330071698522917,0.5,38.76773523597548
149.0,106.30694133845228,0.05455,0.0991,0.26330071698522917,0.75,37.423217862043025
149.0,106.30694133845228,0.05455,0.0991,0.26330071698522917,1.0,36.31929882451137
149.0,106.30694133845228,0.05455,0.0991,0.38590108597281136,0.25,40.92949382974944
149.0,106.30694133845228,0.05455,0.0991,0.38590108597281136,0.5,40.367112583402026
149.0,106.30694133845228,0.05455,0.0991,0.38590108597281136,0.75,40.161654591092564
149.0,106.30694133845228,0.05455,0.0991,0.38590108597281136,1.0,40.02054433191943
149.0,106.30694133845228,0.05455,0.0991,0.7066863283197075,0.25,44.638713592594726
149.0,106.30694133845228,0.05455,0.0991,0.7066863283197075,0.5,47.88879634715684
149.0,106.30694133845228,0.05455,0.0991,0.7066863283197075,0.75,50.39082739164614
149.0,106.30694133845228,0.05455,0.0991,0.7066863283197075,1.0,52.29472110239059
149.0,106.30694133845228,0.05455,0.14365,0.001,0.25,38.87695957917985
149.0,106.30694133845228,0.05455,0.14365,0.001,0.5,35.22676451653455
149.0,106.30694133845228,0.05455,0.14365,0.001,0.75,31.73619733930691
149.0,106.30694133845228,0.05455,0.14365,0.001,1.0,28.399209046315196
149.0,106.30694133845228,0.05455,0.14365,0.1611177812950031,0.25,38.87706243413443
149.0,106.30694133845228,0.05455,0.14365,0.1611177812950031,0.5,35.24853855333142
149.0,106.30694133845228,0.05455,0.14365,0.1611177812950031,0.75,31.897916523776484
149.0,106.30694133845228,0.05455,0.14365,0.1611177812950031,1.0,28.88627905391444
149.0,106.30694133845228,0.05455,0.14365,0.26330071698522917,0.25,38.92148024130096
149.0,106.30694133845228,0.05455,0.14365,0.26330071698522917,0.5,35.7758071168914
149.0,106.30694133845228,0.05455,0.14365,0.26330071698522917,0.75,33.262819027343134
149.0,106.30694133845228,0.05455,0.14365,0.26330071698522917,1.0,31.163706242896655
149.0,106.30694133845228,0.05455,0.14365,0.38590108597281136,0.25,39.38278555001213
149.0,106.30694133845228,0.05455,0.14365,0.38590108597281136,0.5,37.572909876234455
149.0,106.30694133845228,0.05455,0.14365,0.38590108597281136,0.75,36.30781253826652
149.0,106.30694133845228,0.05455,0.14365,0.38590108597281136,1.0,35.231518498228176
149.0,106.30694133845228,0.05455,0.14365,0.7066863283197075,0.25,43.25257728887779
149.0,106.30694133845228,0.05455,0.14365,0.7066863283197075,0.5,45.37514027752335
149.0,106.30694133845228,0.05455,0.14365,0.7066863283197075,0.75,46.840468135126685
149.0,106.30694133845228,0.05455,0.14365,0.7066863283197075,1.0,47.77127390339597
149.0,106.30694133845228,0.05455,0.1882,0.001,0.25,37.28489326967946
149.0,106.30694133845228,0.05455,0.1882,0.001,0.5,32.17196436322331
149.0,106.30694133845228,0.05455,0.1882,0.001,0.75,27.340070565986704
149.0,106.30694133845228,0.05455,0.1882,0.001,1.0,22.775671764703368
149.0,106.30694133845228,0.05455,0.1882,0.1611177812950031,0.25,37.28507838830122
149.0,106.30694133845228,0.05455,0.1882,0.1611177812950031,0.5,32.21126309500036
149.0,106.30694133845228,0.05455,0.1882,0.1611177812950031,0.75,27.63185601471039
149.0,106.30694133845228,0.05455,0.1882,0.1611177812950031,1.0,23.65242203910895
149.0,106.30694133845228,0.05455,0.1882,0.26330071698522917,0.25,37.34183099021863
149.0,106.30694133845228,0.05455,0.1882,0.26330071698522917,0.5,32.88617704352063
149.0,106.30694133845228,0.05455,0.1882,0.26330071698522917,0.75,29.349376320848254
149.0,106.30694133845228,0.05455,0.1882,0.26330071698522917,1.0,26.445572827448
149.0,106.30694133845228,0.05455,0.1882,0.38590108597281136,0.25,37.86141024181042
149.0,106.30694133845228,0.05455,0.1882,0.38590108597281136,0.5,34.8880819226004
149.0,106.30694133845228,0.05455,0.1882,0.38590108597281136,0.75,32.68933214550941
149.0,106.30694133845228,0.05455,0.1882,0.38590108597281136,1.0,30.833503208297664
149.0,106.30694133845228,0.05455,0.1882,0.7066863283197075,0.25,41.89309790215503
149.0,106.30694133845228,0.05455,0.1882,0.7066863283197075,0.5,42.95514496602878
149.0,106.30694133845228,0.05455,0.1882,0.7066863283197075,0.75,43.479117041788356
149.0,106.30694133845228,0.05455,0.1882,0.7066863283197075,1.0,43.55519581475856
149.0,106.30694133845228,0.0991,0.01,0.001,0.25,44.92242050970058
149.0,106.30694133845228,0.0991,0.01,0.001,0.5,47.08905349895123
149.0,106.30694133845228,0.0991,0.01,0.001,0.75,49.19451305524124
149.0,106.30694133845228,0.0991,0.01,0.001,1.0,51.240316491311084
149.0,106.30694133845228,0.0991,0.01,0.1611177812950031,0.25,44.922428642863025
149.0,106.30694133845228,0.0991,0.01,0.1611177812950031,0.5,47.09049340500159
149.0,106.30694133845228,0.0991,0.01,0.1611177812950031,0.75,49.20367058302405
149.0,106.30694133845228,0.0991,0.01,0.1611177812950031,1.0,51.264314612722636
149.0,106.30694133845228,0.0991,0.01,0.26330071698522917,0.25,44.93790388205122
149.0,106.30694133845228,0.0991,0.01,0.26330071698522917,0.5,47.25641647671173
149.0,106.30694133845228,0.0991,0.01,0.26330071698522917,0.75,49.61253518774076
149.0,106.30694133845228,0.0991,0.01,0.26330071698522917,1.0,51.93042070272444
149.0,106.30694133845228,0.0991,0.01,0.38590108597281136,0.25,45.211104838870845
149.0,106.30694133845228,0.0991,0.01,0.38590108597281136,0.5,48.30500470246648
149.0,106.30694133845228,0.0991,0.01,0.38590108597281136,0.75,51.39196479958602
149.0,106.30694133845228,0.0991,0.01,0.38590108597281136,1.0,54.32245190685479
149.0,106.30694133845228,0.0991,0.01,0.7066863283197075,0.25,48.41518449560386
149.0,106.30694133845228,0.0991,0.01,0.7066863283197075,0.5,54.772707517268415
149.0,106.30694133845228,0.0991,0.01,0.7066863283197075,0.75,60.18842706498516
149.0,106.30694133845228,0.0991,0.01,0.7066863283197075,1.0,64.89175003575501
149.0,106.30694133845228,0.0991,0.05455,0.001,0.25,43.27626061608538
149.0,106.30694133845228,0.0991,0.05455,0.001,0.5,43.82314109297169
149.0,106.30694133845228,0.0991,0.05455,0.001,0.75,44.334887569186854
149.0,106.30694133845228,0.0991,0.05455,0.001,1.0,44.81265441797806
149.0,106.30694133845228,0.0991,0.05455,0.1611177812950031,0.25,43.27627632109499
149.0,106.30694133845228,0.0991,0.05455,0.1611177812950031,0.5,43.82611115121988
149.0,106.30694133845228,0.0991,0.05455,0.1611177812950031,0.75,44.354921881919275
149.0,106.30694133845228,0.0991,0.05455,0.1611177812950031,1.0,44.868075954804
149.0,106.30694133845228,0.0991,0.05455,0.26330071698522917,0.25,43.296553184955336
149.0,106.30694133845228,0.0991,0.05455,0.26330071698522917,0.5,44.0510516922057
149.0,106.30694133845228,0.0991,0.05455,0.26330071698522917,0.75,44.92251245037964
149.0,106.30694133845228,0.0991,0.05455,0.26330071698522917,1.0,45.81015248122257
149.0,106.30694133845228,0.0991,0.05455,0.38590108597281136,0.25,43.60880354288525
149.0,106.30694133845228,0.0991,0.05455,0.38590108597281136,0.5,45.25902613399329
149.0,106.30694133845228,0.0991,0.05455,0.38590108597281136,0.75,46.98065101055592
149.0,106.30694133845228,0.0991,0.05455,0.38590108597281136,1.0,48.58481386987841
149.0,106.30694133845228,0.0991,0.05455,0.7066863283197075,0.25,46.96510703604178
149.0,106.30694133845228,0.0991,0.05455,0.7066863283197075,0.5,52.031017947230694
149.0,106.30694133845228,0.0991,0.05455,0.7066863283197075,0.75,56.17299389014061
149.0,106.30694133845228,0.0991,0.05455,0.7066863283197075,1.0,59.60366883066908
149.0,106.30694133845228,0.0991,0.0991,0.001,0.25,41.64833310821954
149.0,106.30694133845228,0.0991,0.0991,0.001,0.5,40.62917263539845
149.0,106.30694133845228,0.0991,0.0991,0.001,0.75,39.63495164975112
149.0,106.30694133845228,0.0991,0.0991,0.001,1.0,38.665059866600046
149.0,106.30694133845228,0.0991,0.0991,0.1611177812950031,0.25,41.648362902496395
149.0,106.30694133845228,0.0991,0.0991,0.1611177812950031,0.5,40.635094576340805
149.0,106.30694133845228,0.0991,0.0991,0.1611177812950031,0.75,39.67666539964328
149.0,106.30694133845228,0.0991,0.0991,0.1611177812950031,1.0,38.785034874139356
149.0,106.30694133845228,0.0991,0.0991,0.26330071698522917,0.25,41.674764948089006
149.0,106.30694133845228,0.0991,0.0991,0.26330071698522917,0.5,40.93593632030785
149.0,106.30694133845228,0.0991,0.0991,0.26330071698522917,0.75,40.44712466074347
149.0,106.30694133845228,0.0991,0.0991,0.26330071698522917,1.0,40.07538698091213
149.0,106.30694133845228,0.0991,0.0991,0.38590108597281136,0.25,42.030372295865526
149.0,106.30694133845228,0.0991,0.0991,0.38590108597281136,0.5,42.31623411051726
149.0,106.30694133845228,0.0991,0.0991,0.38590108597281136,0.75,42.79722369822154
149.0,106.30694133845228,0.0991,0.0991,0.38590108597281136,1.0,43.23775792419859
149.0,106.30694133845228,0.0991,0.0991,0.7066863283197075,0.25,45.541491402986004
149.0,106.30694133845228,0.0991,0.0991,0.7066863283197075,0.5,49.38520308407909
149.0,106.30694133845228,0.0991,0.0991,0.7066863283197075,0.75,52.35701923130364
149.0,106.30694133845228,0.0991,0.0991,0.7066863283197075,1.0,54.64963805470572
149.0,106.30694133845228,0.0991,0.14365,0.001,0.25,40.038436049528464
149.0,106.30694133845228,0.0991,0.14365,0.001,0.5,37.505563291407746
149.0,106.30694133845228,0.0991,0.14365,0.001,0.75,35.089457823078305
149.0,106.30694133845228,0.0991,0.14365,0.001,1.0,32.78532967279795
149.0,106.30694133845228,0.0991,0.14365,0.1611177812950031,0.25,40.03849158526307
149.0,106.30694133845228,0.0991,0.14365,0.1611177812950031,0.5,37.51698095462148
149.0,106.30694133845228,0.0991,0.14365,0.1611177812950031,0.75,35.17218352609979
149.0,106.30694133845228,0.0991,0.14365,0.1611177812950031,1.0,33.029132909188995
149.0,106.30694133845228,0.0991,0.14365,0.26330071698522917,0.25,40.072653800143456
149.0,106.30694133845228,0.0991,0.14365,0.26330071698522917,0.5,37.91373071995137
149.0,106.30694133845228,0.0991,0.14365,0.26330071698522917,0.75,36.19347341794644
149.0,106.30694133845228,0.0991,0.14365,0.26330071698522917,1.0,34.736786255419574
149.0,106.30694133845228,0.0991,0.14365,0.38590108597281136,0.25,40.4761707212687
149.0,106.30694133845228,0.0991,0.14365,0.38590108597281136,0.5,39.477875793188694
149.0,106.30694133845228,0.0991,0.14365,0.38590108597281136,0.75,38.841923835143454
149.0,106.30694133845228,0.0991,0.14365,0.38590108597281136,1.0,38.27676027008574
149.0,106.30694133845228,0.0991,0.14365,0.7066863283197075,0.25,44.14430825036037
149.0,106.30694133845228,0.0991,0.14365,0.7066863283197075,0.5,46.833866310658884
149.0,106.30694133845228,0.0991,0.14365,0.7066863283197075,0.75,48.73496123265508
149.0,106.30694133845228,0.0991,0.14365,0.7066863283197075,1.0,50.0161238794224
149.0,106.30694133845228,0.0991,0.1882,0.001,0.25,38.44636974002809
149.0,106.30694133845228,0.0991,0.1882,0.001,0.5,34.450763138096505
149.0,106.30694133845228,0.0991,0.1882,0.001,0.75,30.693331049758097
149.0,106.30694133845228,0.0991,0.1882,0.001,1.0,27.161792391186143
149.0,106.30694133845228,0.0991,0.1882,0.1611177812950031,0.25,38.44647145579127
149.0,106.30694133845228,0.0991,0.1882,0.1611177812950031,0.5,34.47205752021034
149.0,106.30694133845228,0.0991,0.1882,0.1611177812950031,0.75,30.849736066179958
149.0,106.30694133845228,0.0991,0.1882,0.1611177812950031,1.0,27.627639676045675
149.0,106.30694133845228,0.0991,0.1882,0.26330071698522917,0.25,38.49039730431056
149.0,106.30694133845228,0.0991,0.1882,0.26330071698522917,0.5,34.98771101955011
149.0,106.30694133845228,0.0991,0.1882,0.26330071698522917,0.75,32.16978723503023
149.0,106.30694133845228,0.0991,0.1882,0.26330071698522917,1.0,29.80583430084294
149.0,106.30694133845228,0.0991,0.1882,0.38590108597281136,0.25,38.946593330278745
149.0,106.30694133845228,0.0991,0.1882,0.38590108597281136,0.5,36.74522586221718
149.0,106.30694133845228,0.0991,0.1882,0.38590108597281136,0.75,35.11472083485317
149.0,106.30694133845228,0.0991,0.1882,0.38590108597281136,1.0,33.696402935534316
149.0,106.30694133845228,0.0991,0.1882,0.7066863283197075,0.25,42.7735243871254
149.0,106.30694133845228,0.0991,0.1882,0.7066863283197075,0.5,44.37558292715554
149.0,106.30694133845228,0.0991,0.1882,0.7066863283197075,0.75,45.3012684420271
149.0,106.30694133845228,0.0991,0.1882,0.7066863283197075,1.0,45.689773328207814
149.0,106.30694133845228,0.14365,0.01,0.001,0.25,46.07103280620541
149.0,106.30694133845228,0.14365,0.01,0.001,0.5,49.31765319892346
149.0,106.30694133845228,0.14365,0.01,0.001,0.75,52.43758383098891
149.0,106.30694133845228,0.14365,0.01,0.001,1.0,55.43532409398521
149.0,106.30694133845228,0.14365,0.01,0.1611177812950031,0.25,46.07103689817338
149.0,106.30694133845228,0.14365,0.01,0.1611177812950031,0.5,49.31831292754229
149.0,106.30694133845228,0.14365,0.01,0.1611177812950031,0.75,52.44143392465649
149.0,106.30694133845228,0.14365,0.01,0.1611177812950031,1.0,55.44462863415417
149.0,106.30694133845228,0.14365,0.01,0.26330071698522917,0.25,46.08264359815863
149.0,106.30694133845228,0.14365,0.01,0.26330071698522917,0.5,49.43643707772575
149.0,106.30694133845228,0.14365,0.01,0.26330071698522917,0.75,52.72027567988064
149.0,106.30694133845228,0.14365,0.01,0.26330071698522917,1.0,55.88177774883711
149.0,106.30694133845228,0.14365,0.01,0.38590108597281136,0.25,46.31819981470762
149.0,106.30694133845228,0.14365,0.01,0.38590108597281136,0.5,50.31954665565308
149.0,106.30694133845228,0.14365,0.01,0.38590108597281136,0.75,54.189619588078855
149.0,106.30694133845228,0.14365,0.01,0.38590108597281136,1.0,57.820540126942774
149.0,106.30694133845228,0.14365,0.01,0.7066863283197075,0.25,49.33916343067579
149.0,106.30694133845228,0.14365,0.01,0.7066863283197075,0.5,56.34253160662638
149.0,106.30694133845228,0.14365,0.01,0.7066863283197075,0.75,62.292354539033596
149.0,106.30694133845228,0.14365,0.01,0.7066863283197075,1.0,67.45457215897379
149.0,106.30694133845228,0.14365,0.05455,0.001,0.25,44.424872912590196
149.0,106.30694133845228,0.14365,0.05455,0.001,0.5,46.05174079294392
149.0,106.30694133845228,0.14365,0.05455,0.001,0.75,47.57795834493452
149.0,106.30694133845228,0.14365,0.05455,0.001,1.0,49.007662020652184
149.0,106.30694133845228,0.14365,0.05455,0.1611177812950031,0.25,44.42488095567211
149.0,106.30694133845228,0.14365,0.05455,0.1611177812950031,0.5,46.05314897967247
149.0,106.30694133845228,0.14365,0.05455,0.1611177812950031,0.75,47.58681495207085
149.0,106.30694133845228,0.14365,0.05455,0.1611177812950031,1.0,49.03061449057824
149.0,106.30694133845228,0.14365,0.05455,0.26330071698522917,0.25,44.440184795635034
149.0,106.30694133845228,0.14365,0.05455,0.26330071698522917,0.5,46.21541697450771
149.0,106.30694133845228,0.14365,0.05455,0.26330071698522917,0.75,47.982244074625356
149.0,106.30694133845228,0.14365,0.05455,0.26330071698522917,1.0,49.667696857824
149.0,106.30694133845228,0.14365,0.05455,0.38590108597281136,0.25,44.71035985852348
149.0,106.30694133845228,0.14365,0.05455,0.38590108597281136,0.5,47.24090611864747
149.0,106.30694133845228,0.14365,0.05455,0.38590108597281136,0.75,49.70320079707627
149.0,106.30694133845228,0.14365,0.05455,0.38590108597281136,1.0,51.95550194612302
149.0,106.30694133845228,0.14365,0.05455,0.7066863283197075,0.25,47.878952065647375
149.0,106.30694133845228,0.14365,0.05455,0.7066863283197075,0.5,53.56613356369871
149.0,106.30694133845228,0.14365,0.05455,0.7066863283197075,0.75,58.21060719778582
149.0,106.30694133845228,0.14365,0.05455,0.7066863283197075,1.0,62.06427226537911
149.0,106.30694133845228,0.14365,0.0991,0.001,0.25,42.79694540472435
149.0,106.30694133845228,0.14365,0.0991,0.001,0.5,42.85777233537066
149.0,106.30694133845228,0.14365,0.0991,0.001,0.75,42.87802242549881
149.0,106.30694133845228,0.14365,0.0991,0.001,1.0,42.86006746927417
149.0,106.30694133845228,0.14365,0.0991,0.1611177812950031,0.25,42.79696093578986
149.0,106.30694133845228,0.14365,0.0991,0.1611177812950031,0.5,42.860676966965954
149.0,106.30694133845228,0.14365,0.0991,0.1611177812950031,0.75,42.89739840134356
149.0,106.30694133845228,0.14365,0.0991,0.1611177812950031,1.0,42.913074166566744
149.0,106.30694133845228,0.14365,0.0991,0.26330071698522917,0.25,42.817013219033754
149.0,106.30694133845228,0.14365,0.0991,0.26330071698522917,0.5,43.08066235035307
149.0,106.30694133845228,0.14365,0.0991,0.26330071698522917,0.75,43.44633767822717
149.0,106.30694133845228,0.14365,0.0991,0.26330071698522917,1.0,43.81410232497284
149.0,106.30694133845228,0.14365,0.0991,0.38590108597281136,0.25,43.12580518328136
149.0,106.30694133845228,0.14365,0.0991,0.38590108597281136,0.5,44.26202663237124
149.0,106.30694133845228,0.14365,0.0991,0.38590108597281136,0.75,45.43684484259756
149.0,106.30694133845228,0.14365,0.0991,0.38590108597281136,1.0,46.46786555026551
149.0,106.30694133845228,0.14365,0.0991,0.7066863283197075,0.25,46.4449352401171
149.0,106.30694133845228,0.14365,0.0991,0.7066863283197075,0.5,50.88483997140115
149.0,106.30694133845228,0.14365,0.0991,0.7066863283197075,0.75,54.327123035332704
149.0,106.30694133845228,0.14365,0.0991,0.7066863283197075,1.0,57.00660451111065
149.0,106.30694133845228,0.14365,0.14365,0.001,0.25,41.18704834603329
149.0,106.30694133845228,0.14365,0.14365,0.001,0.5,39.734162991379975
149.0,106.30694133845228,0.14365,0.14365,0.001,0.75,38.33252859882599
149.0,106.30694133845228,0.14365,0.14365,0.001,1.0,36.98033727547209
149.0,106.30694133845228,0.14365,0.14365,0.1611177812950031,0.25,41.18707781031745
149.0,106.30694133845228,0.14365,0.14365,0.1611177812950031,0.5,39.73995447940116
149.0,106.30694133845228,0.14365,0.14365,0.1611177812950031,0.75,38.37287161538459
149.0,106.30694133845228,0.14365,0.14365,0.1611177812950031,1.0,37.09508470528955
149.0,106.30694133845228,0.14365,0.14365,0.26330071698522917,0.25,41.213187434571346
149.0,106.30694133845228,0.14365,0.14365,0.26330071698522917,0.5,40.034169057597694
149.0,106.30694133845228,0.14365,0.14365,0.26330071698522917,0.75,39.118013224773655
149.0,106.30694133845228,0.14365,0.14365,0.26330071698522917,1.0,38.32921330297454
149.0,106.30694133845228,0.14365,0.14365,0.38590108597281136,0.25,41.56485617932084
149.0,106.30694133845228,0.14365,0.14365,0.38590108597281136,0.5,41.38406062110539
149.0,106.30694133845228,0.14365,0.14365,0.38590108597281136,0.75,41.390886908593764
149.0,106.30694133845228,0.14365,0.14365,0.38590108597281136,1.0,41.35379271592166
149.0,106.30694133845228,0.14365,0.14365,0.7066863283197075,0.25,45.03708715763849
149.0,106.30694133845228,0.14365,0.14365,0.7066863283197075,0.5,48.29730908661304
149.0,106.30694133845228,0.14365,0.14365,0.7066863283197075,0.75,50.6365430887521
149.0,106.30694133845228,0.14365,0.14365,0.7066863283197075,1.0,52.268431866343875
149.0,106.30694133845228,0.14365,0.1882,0.001,0.25,39.594982036532905
149.0,106.30694133845228,0.14365,0.1882,0.001,0.5,36.67936283806872
149.0,106.30694133845228,0.14365,0.1882,0.001,0.75,33.936401825505776
149.0,106.30694133845228,0.14365,0.1882,0.001,1.0,31.356799993860268
149.0,106.30694133845228,0.14365,0.1882,0.1611177812950031,0.25,39.595036957169945
149.0,106.30694133845228,0.14365,0.1882,0.1611177812950031,0.5,36.69052898450214
149.0,106.30694133845228,0.14365,0.1882,0.1611177812950031,0.75,34.01640912323006
149.0,106.30694133845228,0.14365,0.1882,0.1611177812950031,1.0,31.5899801813913
149.0,106.30694133845228,0.14365,0.1882,0.26330071698522917,0.25,39.62882080134517
149.0,106.30694133845228,0.14365,0.1882,0.26330071698522917,0.5,37.078538850808755
149.0,106.30694133845228,0.14365,0.1882,0.26330071698522917,0.75,35.00413895151028
149.0,106.30694133845228,0.14365,0.1882,0.26330071698522917,1.0,33.22322727608274
149.0,106.30694133845228,0.14365,0.1882,0.38590108597281136,0.25,40.027868487014686
149.0,106.30694133845228,0.14365,0.1882,0.38590108597281136,0.5,38.60822777260647
149.0,106.30694133845228,0.14365,0.1882,0.38590108597281136,0.75,37.5655600491544
149.0,106.30694133845228,0.14365,0.1882,0.38590108597281136,1.0,36.608956755370194
149.0,106.30694133845228,0.14365,0.1882,0.7066863283197075,0.25,43.655378797163955
149.0,106.30694133845228,0.14365,0.1882,0.7066863283197075,0.5,45.80217505790146
149.0,106.30694133845228,0.14365,0.1882,0.7066863283197075,0.75,47.13350761019931
149.0,106.30694133845228,0.14365,0.1882,0.7066863283197075,1.0,47.836810201620324
149.0,106.30694133845228,0.1882,0.01,0.001,0.25,47.20692340869521
149.0,106.30694133845228,0.1882,0.01,0.001,0.5,51.49715964656609
149.0,106.30694133845228,0.1882,0.01,0.001,0.75,55.574085784061054
149.0,106.30694133845228,0.1882,0.01,0.001,1.0,59.44754589204499
149.0,106.30694133845228,0.1882,0.01,0.1611177812950031,0.25,47.2069254310984
149.0,106.30694133845228,0.1882,0.01,0.1611177812950031,0.5,51.4974516661383
149.0,106.30694133845228,0.1882,0.01,0.1611177812950031,0.75,55.57562425984463
149.0,106.30694133845228,0.1882,0.01,0.1611177812950031,1.0,59.45091958727373
149.0,106.30694133845228,0.1882,0.01,0.26330071698522917,0.25,47.21557606081039
149.0,106.30694133845228,0.1882,0.01,0.26330071698522917,0.5,51.580466158769276
149.0,106.30694133845228,0.1882,0.01,0.26330071698522917,0.75,55.76194820962669
149.0,106.30694133845228,0.1882,0.01,0.26330071698522917,1.0,59.729811355959754
149.0,106.30694133845228,0.1882,0.01,0.38590108597281136,0.25,47.417970709395775
149.0,106.30694133845228,0.1882,0.01,0.38590108597281136,0.5,52.31842940649737
149.0,106.30694133845228,0.1882,0.01,0.38590108597281136,0.75,56.96047324925148
